"選択された条件"
"表示銘柄件数：356件"
""
"銘柄区分","銘柄コード","銘柄名","連動指標カテゴリ","連動指標","株価(円)","前日比(％)","売買代金(千円)","出来高","分配金利回り(％)","権利付最終日","信託報酬(％)","ファンド概要","信託報酬詳細"
"ETF","1498","Ｏｎｅ　ＥＴＦ　ＥＳＧ","国内指標その他","FTSE Blossom Japan Index","21,630","0.56","1,189","55","2.40","2025/01/06","0.130","信託財産の１口当たりの純資産額の変動率をＦＴＳＥ　Ｂｌｏｓｓｏｍ　Ｊａｐａｎ　Ｉｎｄｅｘの変動率に一致させることを目的として、ＦＴＳＥ　Ｂｌｏｓｓｏｍ　Ｊａｐａｎ　Ｉｎｄｅｘに採用されている銘柄（採用予定の銘柄を含む。）の株式に対する投資として運用を行う。","-"
"ETF","1499","ＭＡＸＩＳ日本株高配当７０マーケットニュートラル上場投信","国内指標その他","野村日本株高配当70マーケットニュートラル指数","9,369","0.32","75","8","2.77","2024/10/08","0.400","信託財産の１口当たりの純資産額の変動率を野村日本株高配当７０マーケットニュートラル指数の変動率に一致させることを目的とし、対象指数に採用されている銘柄（採用予定の銘柄を含む。）の株式に投資を行うとともに、株価指数先物取引の売建てと同様の変動率となるよう、株価指数先物取引および株価指数オプション取引（コールの売りおよびプットの買い）を行う。株式以外の資産への投資割合は、原則として信託財産の総額の５０％以下とする。","-"
"ETF","1551","東証スタンダードＴＯＰ２０ＥＴＦ","国内指標その他","JASDAQ-TOP20","5,175","0.84","155","30","1.09","2025/07/04","0.500","東証スタンダード市場TOP２０を対象指標とし、基準価額の変動率を対象指標の変動率に一致させることを目指して、東証スタンダード市場TOP２０に採用されている株式に投資を行う。","-"
"ETF","1553","ＭＡＸＩＳ　Ｓ＆Ｐ東海上場投信","国内指標その他","S&P 日本地域別指数-東海","3,664","0.44","366","100","1.71","2025/01/14","0.500","当ファンドは、信託財産の１口当たりの純資産額の変動率をＳ＆Ｐ　日本地域別指数ー東海ーの変動率に一致させることを目的として、対象指数に採用されている銘柄（採用予定の銘柄を含む）の株式に対する投資として運用を行う。信託財産中に占める個別銘柄の株数の比率は、対象指数における個別銘柄の時価総額構成比率から算出される株数の比率程度を維持することを原則とする。Ｓ＆Ｐ　日本地域別指数ー東海ーに連動する成果をめざして運用を行う。","-"
"ETF","1563","東証グロース・コアＥＴＦ","国内指標その他","東証マザーズCore指数","2,325","-1.19","145,558","62,362","0.00","2025/07/04","0.500","東証グロース市場　Ｃｏｒｅ　指数を対象指標とし、基準価額の変動率を対象指標の変動率に一致させることを目指して、東証グロース市場　Ｃｏｒｅ　指数に採用されている株式に投資を行う。","-"
"ETF","1577","ＮＥＸＴ　ＦＵＮＤＳ　野村日本株高配当７０連動型上場投信","国内指標その他","野村日本株高配当70","37,890","0.91","122,262","3,231","2.93","2024/10/03","0.320","野村日本株高配当７０に採用されている銘柄の株式および採用が決定された銘柄の株式のみに投資を行い、信託財産中に占める個別銘柄の株数の比率を、野村日本株高配当７０の算出ルールに基づき計算された野村日本株高配当７０における個別銘柄の構成比率から算出される株数の比率に相当する比率に維持することを目的とした運用を行い、野村日本株高配当７０に連動する投資成果をめざす。","-"
"ETF","1585","ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸ　Ｅｘ－Ｆｉｎａｎｃｉａｌｓ","国内指標その他","TOPIX Ex-Financials","1,866","-0.08","335","180","1.80","2025/01/08","0.180","信託財産の１口当たりの純資産額の変動率を「ＴＯＰＩＸ　ＥｘーＦｉｎａｎｃｉａｌｓ（配当込み）」の変動率に一致させることを目的として、「ＴＯＰＩＸ　ＥｘーＦｉｎａｎｃｉａｌｓ（配当込み）」に採用されている銘柄（採用予定を含む。）の株式に対する投資として運用を行う。「ＴＯＰＩＸ　ＥｘーＦｉｎａｎｃｉａｌｓ（配当込み）」を構成する銘柄のうち、時価総額構成比率９５％以上を占める各銘柄の株式を組入れることを原則とする。","-"
"ETF","1586","上場インデックスファンドＴＯＰＩＸ　Ｅｘ－Ｆｉｎａｎｃｉａｌｓ","国内指標その他","TOPIX Ex-Financials","2,187","0.51","7","3","2.03","2025/01/06","0.088","信託財産の１口当たりの純資産額の変動率をＴＯＰＩＸ　ＥｘーＦｉｎａｎｃｉａｌｓの変動率に一致させることをめざして、ＴＯＰＩＸ　ＥｘーＦｉｎａｎｃｉａｌｓに採用されている株式に投資を行う。ＴＯＰＩＸ　ＥｘーＦｉｎａｎｃｉａｌｓの計算方法に従ってポートフォリオを構成し、原則としてそれを維持することにより、基準価額が同指数の動きと高位に連動することを目指す。","-"
"ETF","1591","ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ日経インデックス４００連動型上場投信","国内指標その他","JPX 日経インデックス400","25,050","0.12","30,640","1,220","1.92","2024/10/03","0.100","ＪＰＸ日経インデックス４００に採用されている銘柄の株式および採用が決定された銘柄の株式のみに投資を行い、信託財産中に占める個別銘柄の株数の比率を、対象株価指数の算出ルールに基づき計算された対象株価指数における個別銘柄の構成比率から算出される株数の比率に相当する比率に維持することを目的とした運用を行ない、対象株価指数に連動する投資成果を目指す。","-"
"ETF","1592","上場インデックスファンドＪＰＸ日経インデックス４００","国内指標その他","JPX 日経インデックス400","2,290","0.39","2,008","875","2.01","2025/01/06","0.100","信託財産の１口あたりの純資産額の変動率をＪＰＸ日経インデックス４００の変動率に一致させることをめざして、ＪＰＸ日経インデックス４００に採用されている株式（ＤＲ（預託証書）を含む。）に投資を行う。","-"
"ETF","1593","ＭＡＸＩＳ　ＪＰＸ日経インデックス４００上場投信","国内指標その他","JPX 日経インデックス400","25,700","0.33","5,028","196","2.02","2025/01/14","0.078","ＪＰＸ日経インデックス４００に採用されている銘柄（採用予定の銘柄を含む。）の株式のみに対する投資として運用することを目的とする。信託財産中に占める個別銘柄の株数の比率は対象指数における個別銘柄の株数の比率を維持することを原則とする。ＪＰＸ日経インデックス４００に連動する成果をめざして運用を行う。","-"
"ETF","1596","ＮＺＡＭ　上場投信　ＴＯＰＩＸ　Ｅｘ－Ｆｉｎａｎｃｉａｌｓ","国内指標その他","TOPIX Ex-Financials","-","-","-","-","1.89","2025/01/10","0.110","配当込みＴＯＰＩＸ　ＥｘーＦｉｎａｎｃｉａｌｓの動きに連動する投資成果をめざし、ＴＯＰＩＸ　ＥｘーＦｉｎａｎｃｉａｌｓに採用されている銘柄（採用予定を含む。）の株式を主要投資対象とする。投資信託財産の１口当たりの純資産額の変動率を「配当込みＴＯＰＩＸ　ＥｘーＦｉｎａｎｃｉａｌｓ」の変動率に一致させることを目的とする。","-"
"ETF","1599","ｉＦｒｅｅＥＴＦ　ＪＰＸ日経４００","国内指標その他","JPX 日経インデックス400","25,355","0.34","4,727","186","1.90","2025/01/08","0.180","ＪＰＸ日経インデックス４００（配当込み）に採用されている銘柄（採用予定を含む）の株式に対する投資を行う。信託財産の１口当たりの純資産額の変動率をＪＰＸ日経インデックス４００（配当込み）の変動率に一致させることをめざして運用を行う。","-"
"ETF","159A","ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸプライム１５０指数連動型上場投信","国内指標その他","JPX プライム 150 指数","525","-0.72","2,003","3,810","0.00","2024/10/03","0.150","「ＪＰＸプライム１５０指数」に採用されている銘柄の株式および採用が決定された銘柄の株式のみに投資を行い、信託財産中に占める個別銘柄の株数の比率を、対象株価指数の算出ルールに基づき計算された対象株価指数における個別銘柄の構成比率から算出される株数の比率に相当する比率に維持することを目的とした運用を行い、対象株価指数に連動する投資成果を目指す。","-"
"ETF","1615","ＮＥＸＴ　ＦＵＮＤＳ　東証銀行業株価指数連動型上場投信","国内指標その他","銀行業株価指数","335","2.82","1,041,715","3,122,600","2.79","2025/07/11","0.190","東証銀行業株価指数に採用されているまたは採用が決定された銘柄の株式のみに投資を行い、信託財産中に占める個別銘柄の株数の比率を東証銀行業株価指数における個別銘柄の時価総額構成比率から算出される株数の比率に相当する比率に維持することを目的とした運用を行い、東証銀行業株価指数に連動する投資成果をめざす。","-"
